METRICS PROFILING RESULTS - Sorted by Total Time (cumulative)
================================================================================

         1645824 function calls (1598299 primitive calls) in 2.390 seconds

   Ordered by: cumulative time
   List reduced from 962 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      210    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:2002(__init__)
       70    0.000    0.000    0.006    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:2056(__init__)
       70    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/scale.py:113(__init__)
       70    0.000    0.000    0.002    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1702(__init__)
     2660    0.006    0.000    0.017    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1887(__init__)
       70    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2185(__init__)
      490    0.001    0.000    0.005    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2576(__init__)
       35    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2634(__init__)
      175    0.002    0.000    0.003    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/cycler/__init__.py:416(by_key)
     3150    0.010    0.000    0.024    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:750(__init__)
     7665    0.010    0.000    0.016    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1770(__init__)
      455    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:120(__init__)
       70    0.000    0.000    0.012    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:452(__init__)
      315    0.001    0.000    0.004    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2276(__init__)
     1960    0.004    0.000    0.017    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2342(__init__)
       70    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/cycler/__init__.py:334(__len__)
       70    0.000    0.000    0.007    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:2916(__init__)
      490    0.002    0.000    0.009    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1088(__init__)
      700    0.002    0.000    0.005    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:2667(__init__)
       70    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/__init__.py:336(wrapper)
    56151    0.018    0.000    0.034    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/__init__.py:701(_get)
       70    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:54(__get__)
      840    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:79(<genexpr>)
     1578    0.001    0.000    0.001    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:153(<genexpr>)
     2800    0.002    0.000    0.002    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:152(__init__)
       35    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:2065(__init__)
    27665    0.025    0.000    0.031    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:100(check_in_list)
     2135    0.001    0.000    0.004    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/__init__.py:1342(is_interactive)
     3115    0.001    0.000    0.004    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/__init__.py:1354(_val_or_rc)
     2800    0.007    0.000    0.009    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:259(__init__)
      175    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:168(check_getitem)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1369(disable)
      210    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1517(debug)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1776(getEffectiveLevel)
       70    0.000    0.000    0.001    0.000 /usr/lib/python3.12/pathlib.py:1159(__init__)
      175    0.000    0.000    0.000    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/numpy/_core/_ufunc_config.py:438(__init__)
     6160    0.013    0.000    0.015    0.000 /usr/lib/python3.12/contextlib.py:104(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:113(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:77(__init__)
        5    0.000    0.000    0.001    0.000 /usr/lib/python3.12/re/__init__.py:164(match)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:174(search)
      210    0.000    0.000    0.001    0.000 /usr/lib/python3.12/weakref.py:367(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:231(__init__)




compute_:
----------------------------------------
         1645824 function calls (1598299 primitive calls) in 2.390 seconds

   Random listing order was used
   List reduced from 962 to 1 due to restriction <'compute_'>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      105    0.002    0.000    0.006    0.000 /home/rafael/gitgud/CounterFactualDPG/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:746(_compute_offset)




extract_:
----------------------------------------
         1645824 function calls (1598299 primitive calls) in 2.390 seconds


